name	url
finngen_R11_AB1_SEXUAL_TRANSMISSION	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_AB1_SEXUAL_TRANSMISSION.FINEMAP.snp.bgz
finngen_R11_THYROIDITIS	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_THYROIDITIS.FINEMAP.snp.bgz
finngen_R11_RX_GLUCOSAMINE	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_RX_GLUCOSAMINE.FINEMAP.snp.bgz
finngen_R11_Q17_VACTREL	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_Q17_VACTREL.FINEMAP.snp.bgz
finngen_R11_Q17_OTHER_CONGEN_MALFO_HEART	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_Q17_OTHER_CONGEN_MALFO_HEART.FINEMAP.snp.bgz
finngen_R11_O15_DELIV_CAESAR	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_O15_DELIV_CAESAR.FINEMAP.snp.bgz
finngen_R11_NONALLERG_ASTHMA_EXMORE	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_NONALLERG_ASTHMA_EXMORE.FINEMAP.snp.bgz
finngen_R11_N14_RENFAIL	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_N14_RENFAIL.FINEMAP.snp.bgz
finngen_R11_N14_FEMALE_GENITAL_HSIL	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_N14_FEMALE_GENITAL_HSIL.FINEMAP.snp.bgz
finngen_R11_N14_FEMALEINFERT	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_N14_FEMALEINFERT.FINEMAP.snp.bgz
finngen_R11_N14_CERVICAL_LSIL	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_N14_CERVICAL_LSIL.FINEMAP.snp.bgz
finngen_R11_M13_PATELLAOTH	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_M13_PATELLAOTH.FINEMAP.snp.bgz
finngen_R11_M13_ENTEROARTHR	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_M13_ENTEROARTHR.FINEMAP.snp.bgz
finngen_R11_M13_ARTHROSIS_POLY	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_M13_ARTHROSIS_POLY.FINEMAP.snp.bgz
finngen_R11_L12_GRANUANNU	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_L12_GRANUANNU.FINEMAP.snp.bgz
finngen_R11_K11_PARODON_OPER	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_K11_PARODON_OPER.FINEMAP.snp.bgz
finngen_R11_K11_CHOLECYST	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_K11_CHOLECYST.FINEMAP.snp.bgz
finngen_R11_K11_ALCOLIV	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_K11_ALCOLIV.FINEMAP.snp.bgz
finngen_R11_J10_INFLUPNEU	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_J10_INFLUPNEU.FINEMAP.snp.bgz
finngen_R11_I9_VARICVEOES	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_I9_VARICVEOES.FINEMAP.snp.bgz
finngen_R11_I9_SAH	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_I9_SAH.FINEMAP.snp.bgz
finngen_R11_I9_POSTAMI	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_I9_POSTAMI.FINEMAP.snp.bgz
finngen_R11_I9_INTRACRA	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_I9_INTRACRA.FINEMAP.snp.bgz
finngen_R11_HERING_BILATERAL	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_HERING_BILATERAL.FINEMAP.snp.bgz
finngen_R11_H8_EXTOTITIS	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_H8_EXTOTITIS.FINEMAP.snp.bgz
finngen_R11_H7_IRIDOCHRONIC	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_H7_IRIDOCHRONIC.FINEMAP.snp.bgz
finngen_R11_G6_HYDROCEPH	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_G6_HYDROCEPH.FINEMAP.snp.bgz
finngen_R11_E4_THYROIDITSUBAC	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_E4_THYROIDITSUBAC.FINEMAP.snp.bgz
finngen_R11_E4_PCOS_CONCORTIUM	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_E4_PCOS_CONCORTIUM.FINEMAP.snp.bgz
finngen_R11_E4_LACTONAS	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_E4_LACTONAS.FINEMAP.snp.bgz
finngen_R11_E4_GOITREDIFF	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_E4_GOITREDIFF.FINEMAP.snp.bgz
finngen_R11_D3_BLOODOTHER	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_D3_BLOODOTHER.FINEMAP.snp.bgz
finngen_R11_CD2_FOLLICULAR_LYMPHOMA_EXALLC	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_CD2_FOLLICULAR_LYMPHOMA_EXALLC.FINEMAP.snp.bgz
finngen_R11_CD2_BENIGN_THYROID	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_CD2_BENIGN_THYROID.FINEMAP.snp.bgz
finngen_R11_CD2_BENIGN_LIPO_SKIN_TRUNK	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_CD2_BENIGN_LIPO_SKIN_TRUNK.FINEMAP.snp.bgz
finngen_R11_CD2_BENIGN_COLON_NOS	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_CD2_BENIGN_COLON_NOS.FINEMAP.snp.bgz
finngen_R11_C3_LUNG_NONSMALL_EXALLC	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_C3_LUNG_NONSMALL_EXALLC.FINEMAP.snp.bgz
finngen_R11_C3_KIDNEY_CLEAR_CELL_CARCINOMA_EXALLC	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_C3_KIDNEY_CLEAR_CELL_CARCINOMA_EXALLC.FINEMAP.snp.bgz
finngen_R11_C3_HEPATOCELLU_CARC_EXALLC	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_C3_HEPATOCELLU_CARC_EXALLC.FINEMAP.snp.bgz
finngen_R11_APPENDACUT_COMPLIC	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_APPENDACUT_COMPLIC.FINEMAP.snp.bgz
finngen_R11_AMN2	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_AMN2.FINEMAP.snp.bgz
finngen_R11_ALCOPANCACU	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_ALCOPANCACU.FINEMAP.snp.bgz
finngen_R11_AB1_VIRAL_OTHER_INTEST_INFECTIONS	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_AB1_VIRAL_OTHER_INTEST_INFECTIONS.FINEMAP.snp.bgz
finngen_R11_AB1_SEXUAL_TRANSMISSION_NOS	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_AB1_SEXUAL_TRANSMISSION_NOS.FINEMAP.snp.bgz
finngen_R11_AB1_MALARIA	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_AB1_MALARIA.FINEMAP.snp.bgz
finngen_R11_AB1_INTESTINAL_INFECTIONS	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_AB1_INTESTINAL_INFECTIONS.FINEMAP.snp.bgz
finngen_R11_AB1_GASTROENTERITIS_NOS	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_AB1_GASTROENTERITIS_NOS.FINEMAP.snp.bgz
finngen_R11_ULCERILEO	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_ULCERILEO.FINEMAP.snp.bgz
finngen_R11_ULCERENTER	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_ULCERENTER.FINEMAP.snp.bgz
finngen_R11_ST19_FRACT_LUMBAR_SPINE_PELVIS	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_ST19_FRACT_LUMBAR_SPINE_PELVIS.FINEMAP.snp.bgz
finngen_R11_SMOKING	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_SMOKING.FINEMAP.snp.bgz
finngen_R11_SLE_OTH	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_SLE_OTH.FINEMAP.snp.bgz
finngen_R11_RHEUMA_ARHTROPAT_REACTIVE	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_RHEUMA_ARHTROPAT_REACTIVE.FINEMAP.snp.bgz
finngen_R11_O15_PREG_PROLONGED	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_O15_PREG_PROLONGED.FINEMAP.snp.bgz
finngen_R11_O15_PREG_MATERN_CARE	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_O15_PREG_MATERN_CARE.FINEMAP.snp.bgz
finngen_R11_O15_PREG_ABORT	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_O15_PREG_ABORT.FINEMAP.snp.bgz
finngen_R11_O15_PREEC_OR_FETGRO	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_O15_PREEC_OR_FETGRO.FINEMAP.snp.bgz
finngen_R11_O15_EXIST_HYPERT_COMPLIC	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_O15_EXIST_HYPERT_COMPLIC.FINEMAP.snp.bgz
finngen_R11_N14_VULVAL_LSIL	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_N14_VULVAL_LSIL.FINEMAP.snp.bgz
finngen_R11_N14_POSTMENBLEED	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_N14_POSTMENBLEED.FINEMAP.snp.bgz
finngen_R11_N14_PHIMOSIS	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_N14_PHIMOSIS.FINEMAP.snp.bgz
finngen_R11_N14_LUMPNASBREAST	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_N14_LUMPNASBREAST.FINEMAP.snp.bgz
finngen_R11_N14_GLOMER_NEPHRITIS	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_N14_GLOMER_NEPHRITIS.FINEMAP.snp.bgz
finngen_R11_N14_GLOMERULAR	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_N14_GLOMERULAR.FINEMAP.snp.bgz
finngen_R11_N14_CYSTITIS	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_N14_CYSTITIS.FINEMAP.snp.bgz
finngen_R11_N14_CERVICAL_HSIL	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_N14_CERVICAL_HSIL.FINEMAP.snp.bgz
finngen_R11_N14_CERVICAL_DYSPLASIA_ALL	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_N14_CERVICAL_DYSPLASIA_ALL.FINEMAP.snp.bgz
finngen_R11_MACULAR_HOLE	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_MACULAR_HOLE.FINEMAP.snp.bgz
finngen_R11_M13_PANNICULITIS	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_M13_PANNICULITIS.FINEMAP.snp.bgz
finngen_R11_L12_URTICA_ALLERG	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_L12_URTICA_ALLERG.FINEMAP.snp.bgz
finngen_R11_L12_HIDRADENITISSUP	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_L12_HIDRADENITISSUP.FINEMAP.snp.bgz
finngen_R11_L12_BULLOUS	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_L12_BULLOUS.FINEMAP.snp.bgz
finngen_R11_K11_PULPITIS_3	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_K11_PULPITIS_3.FINEMAP.snp.bgz
finngen_R11_K11_OTHFUNC	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_K11_OTHFUNC.FINEMAP.snp.bgz
finngen_R11_K11_OTHENTERCOL	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_K11_OTHENTERCOL.FINEMAP.snp.bgz
finngen_R11_K11_HYPOPLASIA_ENAMEL_PRENATAL_INCLAVO	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_K11_HYPOPLASIA_ENAMEL_PRENATAL_INCLAVO.FINEMAP.snp.bgz
finngen_R11_K11_GASTRODUOULC	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_K11_GASTRODUOULC.FINEMAP.snp.bgz
finngen_R11_K11_FIBROCHIRLIV	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_K11_FIBROCHIRLIV.FINEMAP.snp.bgz
finngen_R11_K11_DULC	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_K11_DULC.FINEMAP.snp.bgz
finngen_R11_J10_LOWERINF	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_J10_LOWERINF.FINEMAP.snp.bgz
finngen_R11_ILD_INSUFFICIENCY	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_ILD_INSUFFICIENCY.FINEMAP.snp.bgz
finngen_R11_I9_LBBB	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_I9_LBBB.FINEMAP.snp.bgz
finngen_R11_I9_E_DRONE	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_I9_E_DRONE.FINEMAP.snp.bgz
finngen_R11_H8_SUP_ACUTE	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_H8_SUP_ACUTE.FINEMAP.snp.bgz
finngen_R11_H8_PERFORATION	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_H8_PERFORATION.FINEMAP.snp.bgz
finngen_R11_H8_HL_PRESBY	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_H8_HL_PRESBY.FINEMAP.snp.bgz
finngen_R11_H8_HL_DEAFMUT	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_H8_HL_DEAFMUT.FINEMAP.snp.bgz
finngen_R11_H7_STRABOTH	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_H7_STRABOTH.FINEMAP.snp.bgz
finngen_R11_H7_RETINALDETACHBREAK	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_H7_RETINALDETACHBREAK.FINEMAP.snp.bgz
finngen_R11_H7_PTOSIS	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_H7_PTOSIS.FINEMAP.snp.bgz
finngen_R11_H7_MODVISIMPBINOC	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_H7_MODVISIMPBINOC.FINEMAP.snp.bgz
finngen_R11_H7_CORNEALNAS	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_H7_CORNEALNAS.FINEMAP.snp.bgz
finngen_R11_G6_POLYOTHUNS	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_G6_POLYOTHUNS.FINEMAP.snp.bgz
finngen_R11_G6_MIGRAINE_WITH_AURA	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_G6_MIGRAINE_WITH_AURA.FINEMAP.snp.bgz
finngen_R11_G6_MIGRAINE_NO_AURA_TRIPTAN	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_G6_MIGRAINE_NO_AURA_TRIPTAN.FINEMAP.snp.bgz
finngen_R11_G6_MIGRAINE_NO_AURA	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_G6_MIGRAINE_NO_AURA.FINEMAP.snp.bgz
finngen_R11_G6_HEADACHE	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_G6_HEADACHE.FINEMAP.snp.bgz
finngen_R11_G6_EPLEPSY	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_G6_EPLEPSY.FINEMAP.snp.bgz
finngen_R11_G6_BELLPA	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_G6_BELLPA.FINEMAP.snp.bgz
finngen_R11_F5_OTHERSUB	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_F5_OTHERSUB.FINEMAP.snp.bgz
finngen_R11_F5_DELIRIUM	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_F5_DELIRIUM.FINEMAP.snp.bgz
finngen_R11_F5_ALCOHOL_DEPENDENCE	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_F5_ALCOHOL_DEPENDENCE.FINEMAP.snp.bgz
finngen_R11_E4_THYROIDITAUTOIM	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_E4_THYROIDITAUTOIM.FINEMAP.snp.bgz
finngen_R11_E4_SPHINGOLIP	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_E4_SPHINGOLIP.FINEMAP.snp.bgz
finngen_R11_E4_PLASMAPROT	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_E4_PLASMAPROT.FINEMAP.snp.bgz
finngen_R11_E4_HYPOOSMNAT	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_E4_HYPOOSMNAT.FINEMAP.snp.bgz
finngen_R11_E4_CONGEIOD	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_E4_CONGEIOD.FINEMAP.snp.bgz
finngen_R11_E4_ADDISON	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_E4_ADDISON.FINEMAP.snp.bgz
finngen_R11_DM_RETINOPATHY_STRICT	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_DM_RETINOPATHY_STRICT.FINEMAP.snp.bgz
finngen_R11_DM_NEPHROPATHY_EXMORE	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_DM_NEPHROPATHY_EXMORE.FINEMAP.snp.bgz
finngen_R11_DERMATOPOLY_FG	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_DERMATOPOLY_FG.FINEMAP.snp.bgz
finngen_R11_DEATH	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_DEATH.FINEMAP.snp.bgz
finngen_R11_D3_OTHERBLOOD	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_D3_OTHERBLOOD.FINEMAP.snp.bgz
finngen_R11_C_DIFFICILE_ENTEROCOLITIS	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_C_DIFFICILE_ENTEROCOLITIS.FINEMAP.snp.bgz
finngen_R11_CPAP	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_CPAP.FINEMAP.snp.bgz
finngen_R11_COPD_INSUFFICIENCY	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_COPD_INSUFFICIENCY.FINEMAP.snp.bgz
finngen_R11_CHIRBIL_PRIM	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_CHIRBIL_PRIM.FINEMAP.snp.bgz
finngen_R11_CD2_BENIGN_PERIPH_AUTO_NEURO	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_CD2_BENIGN_PERIPH_AUTO_NEURO.FINEMAP.snp.bgz
finngen_R11_CD2_BENIGN_CRANIAL_NERVE	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_CD2_BENIGN_CRANIAL_NERVE.FINEMAP.snp.bgz
finngen_R11_CD2_BENIGN_BREAST	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_CD2_BENIGN_BREAST.FINEMAP.snp.bgz
finngen_R11_CD2_BENIGN_ADRENAL	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_CD2_BENIGN_ADRENAL.FINEMAP.snp.bgz
finngen_R11_C3_STOMACH_ADENO_EXALLC	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_C3_STOMACH_ADENO_EXALLC.FINEMAP.snp.bgz
finngen_R11_C3_SMALL_INTESTINE_EXALLC	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_C3_SMALL_INTESTINE_EXALLC.FINEMAP.snp.bgz
finngen_R11_C3_DLBCL_EXALLC	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_C3_DLBCL_EXALLC.FINEMAP.snp.bgz
finngen_R11_AB1_DERMATOPHYTOSIS	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_AB1_DERMATOPHYTOSIS.FINEMAP.snp.bgz
finngen_R11_VD_U	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_VD_U.FINEMAP.snp.bgz
finngen_R11_ST19_FRACT_FEMUR	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_ST19_FRACT_FEMUR.FINEMAP.snp.bgz
finngen_R11_REITER	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_REITER.FINEMAP.snp.bgz
finngen_R11_Q17_OTHER_CHROMOSOME_ABNORMALITI_NOT_ELSEW_CLASSIFIED	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_Q17_OTHER_CHROMOSOME_ABNORMALITI_NOT_ELSEW_CLASSIFIED.FINEMAP.snp.bgz
finngen_R11_Q17_CONGEN_MALFO_CIRCULATO_SYSTEM	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_Q17_CONGEN_MALFO_CIRCULATO_SYSTEM.FINEMAP.snp.bgz
finngen_R11_Q17_ANKYLOGLOSSIA	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_Q17_ANKYLOGLOSSIA.FINEMAP.snp.bgz
finngen_R11_P16_RESPI_DISTR_NEWBO	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_P16_RESPI_DISTR_NEWBO.FINEMAP.snp.bgz
finngen_R11_O15_OTHER_MATERN_DIS_ELSEWHERE	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_O15_OTHER_MATERN_DIS_ELSEWHERE.FINEMAP.snp.bgz
finngen_R11_O15_MATERN_CARE_OTHER	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_O15_MATERN_CARE_OTHER.FINEMAP.snp.bgz
finngen_R11_N14_VULVAL_DYSPLASIA_ALL	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_N14_VULVAL_DYSPLASIA_ALL.FINEMAP.snp.bgz
finngen_R11_N14_PYELONEPHR	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_N14_PYELONEPHR.FINEMAP.snp.bgz
finngen_R11_N14_OTHFEMPELINF	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_N14_OTHFEMPELINF.FINEMAP.snp.bgz
finngen_R11_N14_HYDROCELE	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_N14_HYDROCELE.FINEMAP.snp.bgz
finngen_R11_N14_FEMALE_GENITAL_DYSPLASIA_ALL	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_N14_FEMALE_GENITAL_DYSPLASIA_ALL.FINEMAP.snp.bgz
finngen_R11_N14_BENIGNMAMDYSP	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_N14_BENIGNMAMDYSP.FINEMAP.snp.bgz
finngen_R11_M13_SPONDYLOPATHYNAS	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_M13_SPONDYLOPATHYNAS.FINEMAP.snp.bgz
finngen_R11_M13_RADICULOPATHY	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_M13_RADICULOPATHY.FINEMAP.snp.bgz
finngen_R11_M13_POLYARTHRITIS	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_M13_POLYARTHRITIS.FINEMAP.snp.bgz
finngen_R11_M13_OVERLAP	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_M13_OVERLAP.FINEMAP.snp.bgz
finngen_R11_M13_OSTEOCHONDRO	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_M13_OSTEOCHONDRO.FINEMAP.snp.bgz
finngen_R11_M13_MYOSITIS	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_M13_MYOSITIS.FINEMAP.snp.bgz
finngen_R11_M13_MUSCLE	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_M13_MUSCLE.FINEMAP.snp.bgz
finngen_R11_M13_MONOARTHRITIS	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_M13_MONOARTHRITIS.FINEMAP.snp.bgz
finngen_R11_M13_MICROPOLYANG	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_M13_MICROPOLYANG.FINEMAP.snp.bgz
finngen_R11_M13_JUVERHEU	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_M13_JUVERHEU.FINEMAP.snp.bgz
finngen_R11_M13_ILIOTIBBAND	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_M13_ILIOTIBBAND.FINEMAP.snp.bgz
finngen_R11_M13_GANGLION	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_M13_GANGLION.FINEMAP.snp.bgz
finngen_R11_M13_ENTESOPATHYOTH	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_M13_ENTESOPATHYOTH.FINEMAP.snp.bgz
finngen_R11_M13_DORSALGIANAS	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_M13_DORSALGIANAS.FINEMAP.snp.bgz
